timestamp, actor_id, actor_type, event_type, cell_x, cell_y
1659344322, 17516, player, created, 2, 4
1659344323, 17516, player, destroyed, 2, 3
1659344323, 17517, player, created, 2, 3
1659344323, 17517, player, destroyed, 2, 2
1659344323, 17518, player, created, 2, 2
1659344323, 17518, player, destroyed, 13, 10
1659344323, 17519, player, created, 13, 10
1659344323, 17519, player, destroyed, 16, 5
1659344323, 17520, player, created, 16, 5
1659344324, 17520, player, destroyed, 10, 12
1659344324, 17521, player, created, 10, 12
1659344329, 17521, player, destroyed, 8, 13
1659344329, 17522, player, created, 8, 13
1659344349, 17522, player, destroyed, 13, 6
1659344349, 17523, player, created, 13, 6
1659344349, 17523, player, destroyed, 10, 13
1659344349, 17524, player, created, 10, 13
1659344350, 17524, player, destroyed, 19, 12
1659344350, 17525, player, created, 19, 12
1659344350, 17525, player, destroyed, 10, 7
1659344350, 17526, player, created, 10, 7
1659344350, 17526, player, destroyed, 26, 9
1659344350, 17527, player, created, 26, 9
1659344352, 17527, player, destroyed, 10, 13
1659344352, 17528, player, created, 10, 13
1659344352, 17528, player, destroyed, 26, 2
1659344352, 17529, player, created, 26, 2
1659344354, 17529, player, destroyed, 19, 12
1659344354, 17530, player, created, 19, 12
1659344355, 17530, player, destroyed, 22, 7
1659344355, 17531, player, created, 22, 7
1659344357, 17531, player, destroyed, 10, 12
1659344357, 17532, player, created, 10, 12
1659344357, 17532, player, destroyed, 10, 13
1659344357, 17533, player, created, 10, 13
1659344358, 17533, player, destroyed, 7, 6
1659344358, 17534, player, created, 7, 6
1659344359, 17534, player, destroyed, 10, 13
1659344359, 17535, player, created, 10, 13
1659344360, 17535, player, destroyed, 16, 5
1659344360, 17536, player, created, 16, 5
1659344361, 17536, player, destroyed, 3, 6
1659344361, 17537, player, created, 3, 6
1659344361, 17537, player, destroyed, 16, 10
1659344361, 17538, player, created, 16, 10
1659344361, 17538, player, destroyed, 19, 13
1659344361, 17539, player, created, 19, 13
1659344363, 17539, player, destroyed, 2, 9
1659344363, 17540, player, created, 2, 9
1659344364, 17540, player, destroyed, 19, 13
1659344364, 17541, player, created, 19, 13
1659344365, 17541, player, destroyed, 27, 6
1659344365, 17542, player, created, 27, 6
1659344368, 17542, player, destroyed, 10, 13
1659344368, 17543, player, created, 10, 13
1659344375, 17543, player, destroyed, 18, 12
1659344375, 17544, player, created, 18, 12
1659344375, 17544, player, destroyed, 19, 12
1659344375, 17545, player, created, 19, 12
1659344376, 17545, player, destroyed, 19, 9
1659344376, 17546, player, created, 19, 9
1659344385, 17546, player, destroyed, 10, 12
1659344385, 17547, player, created, 10, 12
1659344386, 17547, player, destroyed, 7, 7
1659344386, 17548, player, created, 7, 7
1659344386, 17548, player, destroyed, 2, 9
1659344386, 17549, player, created, 2, 9
1659344387, 17549, player, destroyed, 26, 6
1659344387, 17550, player, created, 26, 6
1659344388, 17550, player, destroyed, 2, 7
1659344388, 17551, player, created, 2, 7
1659344388, 17551, player, destroyed, 7, 6
1659344388, 17552, player, created, 7, 6
1659344389, 17552, player, destroyed, 22, 5
1659344389, 17553, player, created, 22, 5
1659344389, 17553, player, destroyed, 7, 13
1659344389, 17554, player, created, 7, 13
1659344392, 17554, player, destroyed, 10, 12
1659344392, 17555, player, created, 10, 12
1659344393, 17555, player, destroyed, 10, 12
1659344393, 17556, player, created, 10, 12
1659344393, 17556, player, destroyed, 22, 2
1659344393, 17557, player, created, 22, 2
1659344394, 17557, player, destroyed, 7, 2
1659344394, 17558, player, created, 7, 2
1659344395, 17558, player, destroyed, 19, 12
1659344395, 17559, player, created, 19, 12
1659344396, 17559, player, destroyed, 19, 13
1659344396, 17560, player, created, 19, 13
1659344401, 17560, player, destroyed, 10, 13
1659344401, 17561, player, created, 10, 13
1659344401, 17561, player, destroyed, 10, 6
1659344401, 17562, player, created, 10, 6
1659344401, 17562, player, destroyed, 13, 5
1659344401, 17563, player, created, 13, 5
1659344401, 17563, player, destroyed, 13, 5
1659344401, 17564, player, created, 13, 5
1659344402, 17564, player, destroyed, 16, 10
1659344402, 17565, player, created, 16, 10
1659344402, 17565, player, destroyed, 16, 5
1659344402, 17566, player, created, 16, 5
1659344414, 17566, player, destroyed, 2, 9
1659344414, 17567, player, created, 2, 9
1659344415, 17567, player, destroyed, 22, 3
1659344415, 17568, player, created, 22, 3
1659344415, 17568, player, destroyed, 19, 8
1659344415, 17569, player, created, 19, 8
1659344416, 17569, player, destroyed, 22, 6
1659344416, 17570, player, created, 22, 6
1659344416, 17570, player, destroyed, 19, 13
1659344416, 17571, player, created, 19, 13
1659344416, 17571, player, destroyed, 10, 12
1659344416, 17572, player, created, 10, 12
1659344417, 17572, player, destroyed, 19, 13
1659344417, 17573, player, created, 19, 13
1659344419, 17573, player, destroyed, 10, 12
1659344419, 17574, player, created, 10, 12
1659344428, 17574, player, destroyed, 2, 7
1659344428, 17575, player, created, 2, 7
1659344433, 17575, player, destroyed, 4, 2
1659344433, 17576, player, created, 4, 2
1659344435, 17576, player, destroyed, 10, 12
1659344435, 17577, player, created, 10, 12
1659344437, 17577, player, destroyed, 10, 13
1659344437, 17578, player, created, 10, 13
1659344437, 17578, player, destroyed, 2, 3
1659344437, 17579, player, created, 2, 3
1659344438, 17579, player, destroyed, 10, 12
1659344438, 17580, player, created, 10, 12
1659344439, 17580, player, destroyed, 27, 7
1659344439, 17581, player, created, 27, 7
1659344443, 17581, player, destroyed, 10, 12
1659344443, 17582, player, created, 10, 12
1659344443, 17582, player, destroyed, 13, 11
1659344443, 17583, player, created, 13, 11
1659344448, 17583, player, destroyed, 5, 6
1659344448, 17584, player, created, 5, 6
1659344448, 17584, player, destroyed, 7, 6
1659344448, 17585, player, created, 7, 6
1659344459, 17585, player, destroyed, 10, 12
1659344459, 17586, player, created, 10, 12
1659344460, 17586, player, destroyed, 10, 12
1659344460, 17587, player, created, 10, 12
1659344461, 17587, player, destroyed, 19, 13
1659344461, 17588, player, created, 19, 13
1659344473, 17588, player, destroyed, 10, 13
1659344473, 17589, player, created, 10, 13
1659344473, 17589, player, destroyed, 16, 11
1659344473, 17590, player, created, 16, 11
1659344477, 17590, player, destroyed, 11, 9
1659344477, 17591, player, created, 11, 9
1659344479, 17591, player, destroyed, 27, 6
1659344479, 17592, player, created, 27, 6
1659344480, 17592, player, destroyed, 7, 7
1659344480, 17593, player, created, 7, 7
1659344480, 17593, player, destroyed, 7, 3
1659344480, 17594, player, created, 7, 3
1659344482, 17594, player, destroyed, 19, 13
1659344482, 17595, player, created, 19, 13
1659344484, 17595, player, destroyed, 19, 13
1659344484, 17596, player, created, 19, 13
1659344484, 17596, player, destroyed, 10, 12
1659344484, 17597, player, created, 10, 12
1659344487, 17597, player, destroyed, 2, 9
1659344487, 17598, player, created, 2, 9
1659344488, 17598, player, destroyed, 10, 13
1659344488, 17599, player, created, 10, 13
1659344488, 17599, player, destroyed, 2, 5
1659344488, 17600, player, created, 2, 5
1659344489, 17600, player, destroyed, 10, 13
1659344489, 17601, player, created, 10, 13
1659344490, 17601, player, destroyed, 16, 5
1659344490, 17602, player, created, 16, 5
1659344491, 17602, player, destroyed, 13, 6
1659344491, 17603, player, created, 13, 6
1659344502, 17603, player, destroyed, 10, 12
1659344502, 17604, player, created, 10, 12
1659344502, 17604, player, destroyed, 2, 3
1659344502, 17605, player, created, 2, 3
1659344503, 17605, player, destroyed, 19, 12
1659344503, 17606, player, created, 19, 12
1659344503, 17606, player, destroyed, 19, 13
1659344503, 17607, player, created, 19, 13
1659344504, 17607, player, destroyed, 10, 13
1659344504, 17608, player, created, 10, 13
1659344505, 17608, player, destroyed, 19, 12
1659344505, 17609, player, created, 19, 12
1659344506, 17609, player, destroyed, 19, 13
1659344506, 17610, player, created, 19, 13
1659344506, 17610, player, destroyed, 21, 6
1659344506, 17611, player, created, 21, 6
1659344506, 17611, player, destroyed, 23, 6
1659344506, 17612, player, created, 23, 6
1659344508, 17612, player, destroyed, 27, 13
1659344508, 17613, player, created, 27, 13
1659344508, 17613, player, destroyed, 16, 6
1659344508, 17614, player, created, 16, 6
1659344509, 17614, player, destroyed, 19, 13
1659344509, 17615, player, created, 19, 13
1659344516, 17615, player, destroyed, 10, 12
1659344516, 17616, player, created, 10, 12
1659344516, 17616, player, destroyed, 22, 12
1659344516, 17617, player, created, 22, 12
1659344517, 17617, player, destroyed, 16, 9
1659344517, 17618, player, created, 16, 9
1659344517, 17618, player, destroyed, 13, 5
1659344517, 17619, player, created, 13, 5
1659344517, 17619, player, destroyed, 22, 6
1659344517, 17620, player, created, 22, 6
1659344518, 17620, player, destroyed, 19, 13
1659344518, 17621, player, created, 19, 13
1659344530, 17621, player, destroyed, 10, 13
1659344530, 17622, player, created, 10, 13
1659344534, 17622, player, destroyed, 10, 13
1659344534, 17623, player, created, 10, 13
1659344535, 17623, player, destroyed, 10, 13
1659344535, 17624, player, created, 10, 13
1659344537, 17624, player, destroyed, 27, 9
1659344537, 17625, player, created, 27, 9
1659344537, 17625, player, destroyed, 19, 13
1659344537, 17626, player, created, 19, 13
1659344546, 17626, player, destroyed, 10, 12
1659344546, 17627, player, created, 10, 12
1659344547, 17627, player, destroyed, 10, 13
1659344547, 17628, player, created, 10, 13
1659344553, 17628, player, destroyed, 10, 12
1659344553, 17629, player, created, 10, 12
1659344553, 17629, player, destroyed, 26, 13
1659344553, 17630, player, created, 26, 13
1659344557, 17630, player, destroyed, 12, 6
1659344557, 17631, player, created, 12, 6
1659344581, 17631, player, destroyed, 10, 13
1659344581, 17632, player, created, 10, 13
1659344582, 17632, player, destroyed, 19, 12
1659344582, 17633, player, created, 19, 12
1659344582, 17633, player, destroyed, 22, 12
1659344582, 17634, player, created, 22, 12
1659344583, 17634, player, destroyed, 13, 5
1659344583, 17635, player, created, 13, 5
1659344583, 17635, player, destroyed, 13, 11
1659344583, 17636, player, created, 13, 11
1659344585, 17636, player, destroyed, 6, 9
1659344585, 17637, player, created, 6, 9
1659344585, 17637, player, destroyed, 19, 12
1659344585, 17638, player, created, 19, 12
1659344588, 17638, player, destroyed, 10, 13
1659344588, 17639, player, created, 10, 13
1659344588, 17639, player, destroyed, 11, 12
1659344588, 17640, player, created, 11, 12
1659344589, 17640, player, destroyed, 19, 12
1659344589, 17641, player, created, 19, 12
1659344589, 17641, player, destroyed, 16, 5
1659344589, 17642, player, created, 16, 5
1659344590, 17642, player, destroyed, 16, 11
1659344590, 17643, player, created, 16, 11
1659344591, 17643, player, destroyed, 2, 2
1659344591, 17644, player, created, 2, 2
1659344591, 17644, player, destroyed, 19, 12
1659344591, 17645, player, created, 19, 12
1659344592, 17645, player, destroyed, 27, 6
1659344592, 17646, player, created, 27, 6
1659344592, 17646, player, destroyed, 19, 13
1659344592, 17647, player, created, 19, 13
1659344593, 17647, player, destroyed, 10, 8
1659344593, 17648, player, created, 10, 8
1659344596, 17648, player, destroyed, 19, 12
1659344596, 17649, player, created, 19, 12
1659344610, 17649, player, destroyed, 10, 13
1659344610, 17650, player, created, 10, 13
1659344632, 17650, player, destroyed, 13, 5
1659344632, 17651, player, created, 13, 5
1659344632, 17651, player, destroyed, 7, 5
1659344632, 17652, player, created, 7, 5
1659344633, 17652, player, destroyed, 10, 12
1659344633, 17653, player, created, 10, 12
1659344634, 17653, player, destroyed, 27, 3
1659344634, 17654, player, created, 27, 3
1659344635, 17654, player, destroyed, 10, 13
1659344635, 17655, player, created, 10, 13
1659344636, 17655, player, destroyed, 27, 8
1659344636, 17656, player, created, 27, 8
1659344640, 17656, player, destroyed, 10, 13
1659344640, 17657, player, created, 10, 13
1659344646, 17657, player, destroyed, 10, 13
1659344646, 17658, player, created, 10, 13
1659344647, 17658, player, destroyed, 16, 6
1659344647, 17659, player, created, 16, 6
1659344648, 17659, player, destroyed, 10, 12
1659344648, 17660, player, created, 10, 12
1659344648, 17660, player, destroyed, 2, 4
1659344648, 17661, player, created, 2, 4
1659344649, 17661, player, destroyed, 19, 13
1659344649, 17662, player, created, 19, 13
1659344649, 17662, player, destroyed, 2, 13
1659344649, 17663, player, created, 2, 13
1659344651, 17663, player, destroyed, 19, 13
1659344651, 17664, player, created, 19, 13
1659344651, 17664, player, destroyed, 19, 7
1659344651, 17665, player, created, 19, 7
1659344654, 17665, player, destroyed, 19, 12
1659344654, 17666, player, created, 19, 12
1659344655, 17666, player, destroyed, 19, 13
1659344655, 17667, player, created, 19, 13
1659344655, 17667, player, destroyed, 27, 5
1659344655, 17668, player, created, 27, 5
1659344655, 17668, player, destroyed, 26, 2
1659344655, 17669, player, created, 26, 2
1659344656, 17669, player, destroyed, 16, 11
1659344656, 17670, player, created, 16, 11
1659344661, 17670, player, destroyed, 2, 7
1659344661, 17671, player, created, 2, 7
1659344662, 17671, player, destroyed, 16, 6
1659344662, 17672, player, created, 16, 6
1659344662, 17672, player, destroyed, 26, 6
1659344662, 17673, player, created, 26, 6
1659344663, 17673, player, destroyed, 10, 12
1659344663, 17674, player, created, 10, 12
1659344664, 17674, player, destroyed, 2, 6
1659344664, 17675, player, created, 2, 6
1659344666, 17675, player, destroyed, 27, 3
1659344666, 17676, player, created, 27, 3
1659344666, 17676, player, destroyed, 17, 9
1659344666, 17677, player, created, 17, 9
1659344666, 17677, player, destroyed, 19, 13
1659344666, 17678, player, created, 19, 13
1659344669, 17678, player, destroyed, 2, 6
1659344669, 17679, player, created, 2, 6
1659344669, 17679, player, destroyed, 19, 12
1659344669, 17680, player, created, 19, 12
1659344670, 17680, player, destroyed, 13, 10
1659344670, 17681, player, created, 13, 10
1659344670, 17681, player, destroyed, 19, 13
1659344670, 17682, player, created, 19, 13
1659344672, 17682, player, destroyed, 10, 12
1659344672, 17683, player, created, 10, 12
1659344673, 17683, player, destroyed, 24, 13
1659344673, 17684, player, created, 24, 13
1659344675, 17684, player, destroyed, 14, 6
1659344675, 17685, player, created, 14, 6
1659344677, 17685, player, destroyed, 13, 6
1659344677, 17686, player, created, 13, 6
1659344677, 17686, player, destroyed, 17, 9
1659344677, 17687, player, created, 17, 9
1659344680, 17687, player, destroyed, 13, 5
1659344680, 17688, player, created, 13, 5
1659344680, 17688, player, destroyed, 12, 6
1659344680, 17689, player, created, 12, 6
1659344681, 17689, player, destroyed, 19, 12
1659344681, 17690, player, created, 19, 12
1659344683, 17690, player, destroyed, 10, 13
1659344683, 17691, player, created, 10, 13
1659344683, 17691, player, destroyed, 19, 12
1659344683, 17692, player, created, 19, 12
1659344706, 17692, player, destroyed, 10, 12
1659344706, 17693, player, created, 10, 12
1659344706, 17693, player, destroyed, 27, 3
1659344706, 17694, player, created, 27, 3
1659344707, 17694, player, destroyed, 13, 5
1659344707, 17695, player, created, 13, 5
1659344726, 17695, player, destroyed, 13, 2
1659344726, 17696, player, created, 13, 2
1659344727, 17696, player, destroyed, 27, 9
1659344727, 17697, player, created, 27, 9
1659344734, 17697, player, destroyed, 10, 13
1659344734, 17698, player, created, 10, 13
1659344734, 17698, player, destroyed, 10, 9
1659344734, 17699, player, created, 10, 9
1659344741, 17699, player, destroyed, 10, 13
1659344741, 17700, player, created, 10, 13
1659344746, 17700, player, destroyed, 13, 5
1659344746, 17701, player, created, 13, 5
1659344748, 17701, player, destroyed, 19, 13
1659344748, 17702, player, created, 19, 13
1659344749, 17702, player, destroyed, 27, 6
1659344749, 17703, player, created, 27, 6
1659344756, 17703, player, destroyed, 19, 12
1659344756, 17704, player, created, 19, 12
1659344756, 17704, player, destroyed, 18, 6
1659344756, 17705, player, created, 18, 6
1659344756, 17705, player, destroyed, 10, 7
1659344757, 17706, player, created, 10, 7
1659344757, 17706, player, destroyed, 20, 6
1659344757, 17707, player, created, 20, 6
1659344757, 17707, player, destroyed, 10, 12
1659344757, 17708, player, created, 10, 12
1659344758, 17708, player, destroyed, 27, 6
1659344758, 17709, player, created, 27, 6
1659344761, 17709, player, destroyed, 13, 6
1659344761, 17710, player, created, 13, 6
1659344784, 17710, player, destroyed, 10, 13
1659344784, 17711, player, created, 10, 13
1659344788, 17711, player, destroyed, 19, 2
1659344788, 17712, player, created, 19, 2
1659344800, 17712, player, destroyed, 10, 13
1659344800, 17713, player, created, 10, 13
1659344800, 17713, player, destroyed, 27, 9
1659344800, 17714, player, created, 27, 9
1659344801, 17714, player, destroyed, 2, 9
1659344801, 17715, player, created, 2, 9
1659344803, 17715, player, destroyed, 27, 9
1659344803, 17716, player, created, 27, 9
1659344813, 17716, player, destroyed, 13, 6
1659344813, 17717, player, created, 13, 6
1659344818, 17717, player, destroyed, 13, 6
1659344818, 17718, player, created, 13, 6
1659344828, 17718, player, destroyed, 10, 13
1659344828, 17719, player, created, 10, 13
1659344829, 17719, player, destroyed, 10, 13
1659344829, 17720, player, created, 10, 13
1659344836, 17720, player, destroyed, 10, 13
1659344836, 17721, player, created, 10, 13
1659344836, 17721, player, destroyed, 22, 13
1659344836, 17722, player, created, 22, 13
1659344838, 17722, player, destroyed, 10, 13
1659344838, 17723, player, created, 10, 13
1659344838, 17723, player, destroyed, 10, 7
1659344838, 17724, player, created, 10, 7
1659344842, 17724, player, destroyed, 10, 13
1659344842, 17725, player, created, 10, 13
1659344843, 17725, player, destroyed, 3, 2
1659344843, 17726, player, created, 3, 2
1659344844, 17726, player, destroyed, 19, 13
1659344844, 17727, player, created, 19, 13
1659344847, 17727, player, destroyed, 10, 13
1659344847, 17728, player, created, 10, 13
1659344857, 17728, player, destroyed, 10, 12
1659344857, 17729, player, created, 10, 12
1659344857, 17729, player, destroyed, 7, 3
1659344857, 17730, player, created, 7, 3
1659344859, 17730, player, destroyed, 27, 12
1659344859, 17731, player, created, 27, 12
1659344865, 17731, player, destroyed, 13, 6
1659344865, 17732, player, created, 13, 6
1659344865, 17732, player, destroyed, 6, 6
1659344865, 17733, player, created, 6, 6
1659344865, 17733, player, destroyed, 10, 12
1659344865, 17734, player, created, 10, 12
1659344866, 17734, player, destroyed, 26, 6
1659344866, 17735, player, created, 26, 6
1659344867, 17735, player, destroyed, 19, 13
1659344867, 17736, player, created, 19, 13
1659344867, 17736, player, destroyed, 17, 12
1659344867, 17737, player, created, 17, 12
1659344873, 17737, player, destroyed, 10, 12
1659344873, 17738, player, created, 10, 12
1659344873, 17738, player, destroyed, 19, 12
1659344873, 17739, player, created, 19, 12
1659344874, 17739, player, destroyed, 13, 6
1659344874, 17740, player, created, 13, 6
1659344874, 17740, player, destroyed, 7, 5
1659344874, 17741, player, created, 7, 5
1659344874, 17741, player, destroyed, 7, 2
1659344874, 17742, player, created, 7, 2
1659344876, 17742, player, destroyed, 8, 13
1659344876, 17743, player, created, 8, 13
1659344879, 17743, player, destroyed, 10, 13
1659344879, 17744, player, created, 10, 13
1659344886, 17744, player, destroyed, 2, 6
1659344886, 17745, player, created, 2, 6
1659344886, 17745, player, destroyed, 13, 11
1659344886, 17746, player, created, 13, 11
1659344887, 17746, player, destroyed, 27, 12
1659344887, 17747, player, created, 27, 12
1659344887, 17747, player, destroyed, 10, 12
1659344887, 17748, player, created, 10, 12
1659344888, 17748, player, destroyed, 19, 12
1659344888, 17749, player, created, 19, 12
1659344888, 17749, player, destroyed, 7, 12
1659344888, 17750, player, created, 7, 12
1659344890, 17750, player, destroyed, 19, 12
1659344890, 17751, player, created, 19, 12
1659344903, 17751, player, destroyed, 10, 13
1659344903, 17752, player, created, 10, 13
1659344904, 17752, player, destroyed, 10, 13
1659344904, 17753, player, created, 10, 13
1659344905, 17753, player, destroyed, 19, 13
1659344905, 17754, player, created, 19, 13
1659344905, 17754, player, destroyed, 16, 12
1659344905, 17755, player, created, 16, 12
1659344908, 17755, player, destroyed, 10, 12
1659344908, 17756, player, created, 10, 12
1659344909, 17756, player, destroyed, 22, 6
1659344909, 17757, player, created, 22, 6
1659344909, 17757, player, destroyed, 19, 13
1659344909, 17758, player, created, 19, 13
1659344915, 17758, player, destroyed, 2, 9
1659344915, 17759, player, created, 2, 9
1659344915, 17759, player, destroyed, 6, 13
1659344915, 17760, player, created, 6, 13
1659344915, 17760, player, destroyed, 2, 12
1659344915, 17761, player, created, 2, 12
1659344916, 17761, player, destroyed, 22, 9
1659344916, 17762, player, created, 22, 9
1659344916, 17762, player, destroyed, 19, 13
1659344916, 17763, player, created, 19, 13
1659344917, 17763, player, destroyed, 2, 7
1659344917, 17764, player, created, 2, 7
1659344917, 17764, player, destroyed, 6, 6
1659344917, 17765, player, created, 6, 6
1659344918, 17765, player, destroyed, 6, 13
1659344918, 17766, player, created, 6, 13
1659344922, 17766, player, destroyed, 13, 5
1659344922, 17767, player, created, 13, 5
1659344939, 17767, player, destroyed, 10, 13
1659344939, 17768, player, created, 10, 13
1659344940, 17768, player, destroyed, 10, 13
1659344940, 17769, player, created, 10, 13
1659344945, 17769, player, destroyed, 10, 12
1659344945, 17770, player, created, 10, 12
1659344945, 17770, player, destroyed, 19, 13
1659344945, 17771, player, created, 19, 13
1659344946, 17771, player, destroyed, 19, 13
1659344946, 17772, player, created, 19, 13
1659344946, 17772, player, destroyed, 17, 6
1659344946, 17773, player, created, 17, 6
1659344947, 17773, player, destroyed, 10, 13
1659344947, 17774, player, created, 10, 13
1659344947, 17774, player, destroyed, 10, 8
1659344947, 17775, player, created, 10, 8
1659344948, 17775, player, destroyed, 16, 3
1659344948, 17776, player, created, 16, 3
1659344952, 17776, player, destroyed, 10, 13
1659344952, 17777, player, created, 10, 13
1659344959, 17777, player, destroyed, 10, 13
1659344959, 17778, player, created, 10, 13
1659344966, 17778, player, destroyed, 13, 5
1659344966, 17779, player, created, 13, 5
1659344966, 17779, player, destroyed, 22, 6
1659344966, 17780, player, created, 22, 6
1659344966, 17780, player, destroyed, 16, 12
1659344966, 17781, player, created, 16, 12
1659344967, 17781, player, destroyed, 27, 3
1659344967, 17782, player, created, 27, 3
1659344967, 17782, player, destroyed, 22, 3
1659344967, 17783, player, created, 22, 3
1659344967, 17783, player, destroyed, 13, 5
1659344967, 17784, player, created, 13, 5
1659344968, 17784, player, destroyed, 2, 6
1659344968, 17785, player, created, 2, 6
1659344968, 17785, player, destroyed, 13, 6
1659344968, 17786, player, created, 13, 6
1659344969, 17786, player, destroyed, 19, 13
1659344969, 17787, player, created, 19, 13
1659344973, 17787, player, destroyed, 10, 12
1659344973, 17788, player, created, 10, 12
1659344974, 17788, player, destroyed, 19, 13
1659344974, 17789, player, created, 19, 13
1659344975, 17789, player, destroyed, 19, 13
1659344975, 17790, player, created, 19, 13
1659344975, 17790, player, destroyed, 10, 7
1659344975, 17791, player, created, 10, 7
1659344976, 17791, player, destroyed, 10, 12
1659344976, 17792, player, created, 10, 12
1659344976, 17792, player, destroyed, 11, 12
1659344976, 17793, player, created, 11, 12
1659344977, 17793, player, destroyed, 19, 12
1659344977, 17794, player, created, 19, 12
1659344977, 17794, player, destroyed, 19, 13
1659344977, 17795, player, created, 19, 13
1659344988, 17795, player, destroyed, 10, 12
1659344988, 17796, player, created, 10, 12
1659345002, 17796, player, destroyed, 10, 12
1659345002, 17797, player, created, 10, 12
1659345002, 17797, player, destroyed, 19, 12
1659345002, 17798, player, created, 19, 12
1659345002, 17798, player, destroyed, 20, 13
1659345002, 17799, player, created, 20, 13
1659345003, 17799, player, destroyed, 10, 12
1659345003, 17800, player, created, 10, 12
1659345003, 17800, player, destroyed, 7, 3
1659345003, 17801, player, created, 7, 3
1659345004, 17801, player, destroyed, 27, 9
1659345004, 17802, player, created, 27, 9
1659345004, 17802, player, destroyed, 19, 13
1659345004, 17803, player, created, 19, 13
1659345005, 17803, player, destroyed, 10, 12
1659345005, 17804, player, created, 10, 12
1659345017, 17804, player, destroyed, 10, 12
1659345017, 17805, player, created, 10, 12
1659345018, 17805, player, destroyed, 10, 13
1659345018, 17806, player, created, 10, 13
1659345024, 17806, player, destroyed, 2, 7
1659345024, 17807, player, created, 2, 7
1659345025, 17807, player, destroyed, 19, 13
1659345025, 17808, player, created, 19, 13
1659345025, 17808, player, destroyed, 13, 5
1659345025, 17809, player, created, 13, 5
1659345026, 17809, player, destroyed, 10, 13
1659345026, 17810, player, created, 10, 13
1659345026, 17810, player, destroyed, 2, 8
1659345026, 17811, player, created, 2, 8
1659345026, 17811, player, destroyed, 10, 13
1659345026, 17812, player, created, 10, 13
1659345039, 17812, player, destroyed, 10, 12
1659345039, 17813, player, created, 10, 12
1659345039, 17813, player, destroyed, 19, 12
1659345039, 17814, player, created, 19, 12
1659345040, 17814, player, destroyed, 3, 6
1659345040, 17815, player, created, 3, 6
1659345046, 17815, player, destroyed, 10, 12
1659345046, 17816, player, created, 10, 12
1659345047, 17816, player, destroyed, 10, 12
1659345047, 17817, player, created, 10, 12
1659345047, 17817, player, destroyed, 2, 9
1659345047, 17818, player, created, 2, 9
1659345048, 17818, player, destroyed, 10, 13
1659345048, 17819, player, created, 10, 13
1659345049, 17819, player, destroyed, 27, 7
1659345049, 17820, player, created, 27, 7
1659345049, 17820, player, destroyed, 19, 13
1659345049, 17821, player, created, 19, 13
1659345061, 17821, player, destroyed, 10, 12
1659345061, 17822, player, created, 10, 12
1659345068, 17822, player, destroyed, 10, 13
1659345068, 17823, player, created, 10, 13
1659345069, 17823, player, destroyed, 10, 13
1659345069, 17824, player, created, 10, 13
1659345069, 17824, player, destroyed, 19, 12
1659345069, 17825, player, created, 19, 12
1659345070, 17825, player, destroyed, 19, 13
1659345070, 17826, player, created, 19, 13
1659345071, 17826, player, destroyed, 19, 12
1659345071, 17827, player, created, 19, 12
1659345071, 17827, player, destroyed, 10, 13
1659345071, 17828, player, created, 10, 13
1659345074, 17828, player, destroyed, 19, 13
1659345074, 17829, player, created, 19, 13
1659345074, 17829, player, destroyed, 19, 9
1659345074, 17830, player, created, 19, 9
1659345075, 17830, player, destroyed, 27, 11
1659345075, 17831, player, created, 27, 11
1659345082, 17831, player, destroyed, 10, 13
1659345082, 17832, player, created, 10, 13
1659345084, 17832, player, destroyed, 10, 13
1659345084, 17833, player, created, 10, 13
1659345084, 17833, player, destroyed, 13, 6
1659345084, 17834, player, created, 13, 6
1659345085, 17834, player, destroyed, 10, 9
1659345085, 17835, player, created, 10, 9
1659345085, 17835, player, destroyed, 10, 12
1659345085, 17836, player, created, 10, 12
1659345085, 17836, player, destroyed, 16, 6
1659345085, 17837, player, created, 16, 6
1659345086, 17837, player, destroyed, 10, 13
1659345086, 17838, player, created, 10, 13
1659345086, 17838, player, destroyed, 19, 12
1659345086, 17839, player, created, 19, 12
1659345088, 17839, player, destroyed, 3, 6
1659345088, 17840, player, created, 3, 6
1659345091, 17840, player, destroyed, 10, 12
1659345091, 17841, player, created, 10, 12
1659345096, 17841, player, destroyed, 13, 5
1659345096, 17842, player, created, 13, 5
1659345096, 17842, player, destroyed, 13, 6
1659345096, 17843, player, created, 13, 6
1659345101, 17843, player, destroyed, 13, 5
1659345101, 17844, player, created, 13, 5
1659345102, 17844, player, destroyed, 19, 12
1659345102, 17845, player, created, 19, 12
1659345103, 17845, player, destroyed, 17, 6
1659345103, 17846, player, created, 17, 6
1659345103, 17846, player, destroyed, 10, 12
1659345103, 17847, player, created, 10, 12
1659345111, 17847, player, destroyed, 13, 5
1659345111, 17848, player, created, 13, 5
1659345112, 17848, player, destroyed, 10, 13
1659345112, 17849, player, created, 10, 13
1659345112, 17849, player, destroyed, 19, 13
1659345112, 17850, player, created, 19, 13
1659345118, 17850, player, destroyed, 10, 12
1659345118, 17851, player, created, 10, 12
1659345119, 17851, player, destroyed, 2, 6
1659345119, 17852, player, created, 2, 6
1659345120, 17852, player, destroyed, 16, 11
1659345120, 17853, player, created, 16, 11
1659345120, 17853, player, destroyed, 10, 12
1659345120, 17854, player, created, 10, 12
1659345121, 17854, player, destroyed, 16, 5
1659345121, 17855, player, created, 16, 5
1659345122, 17855, player, destroyed, 10, 13
1659345122, 17856, player, created, 10, 13
