timestamp, actor_id, actor_type, event_type, cell_x, cell_y, genes
1663162805, 57, player, created, 13, 10, { [ ( -0.40390682421581) ( -0.91321358845774) ( -0.79208759738309) ( -0.12827668440592) ( 0.85299676846949) ( 0.46491352597471)] [ ( -0.93778993097844 -0.052344266776021 0.15571944412 0.44731011197507 -0.0056369160818881 0.0085979206701112) ( 0.73438192774111 0.55013024782001 0.5805598924154 -0.085830580729521 0.62314025710608 -0.59086229453367) ( -0.058551177605779 -0.4929043069762 -0.22710128276329 -0.7565482420157 0.51610271902689 -0.5876067439621)] [ ( 0.99049720529418 -0.1421225986893 0.27335134015024)]}
1663162805, 57, player, destroyed, 16, 11, { [ ( -0.40390682421581) ( -0.91321358845774) ( -0.79208759738309) ( -0.12827668440592) ( 0.85299676846949) ( 0.46491352597471)] [ ( -0.93778993097844 -0.052344266776021 0.15571944412 0.44731011197507 -0.0056369160818881 0.0085979206701112) ( 0.73438192774111 0.55013024782001 0.5805598924154 -0.085830580729521 0.62314025710608 -0.59086229453367) ( -0.058551177605779 -0.4929043069762 -0.22710128276329 -0.7565482420157 0.51610271902689 -0.5876067439621)] [ ( 0.99049720529418 -0.1421225986893 0.27335134015024)]}
1663162805, 58, player, created, 16, 11, { [ ( 0.37900779445461) ( -0.11824159184471) ( 0.62642239897974) ( -0.61682611171396) ( 0.11331552860882) ( -0.25761930227849)] [ ( -0.65289139073162 0.92499852783854 -0.45815468413323 0.87396626042904 0.91191426554479 0.75151205334525) ( -0.50403815110102 0.070960445446654 0.79228129675553 -0.68893320903582 -0.16810758287659 -0.29984155766887) ( -0.17189794364974 -0.89417654395877 0.56321352196404 -0.21360861590242 -0.71208051171114 -0.88096601287796)] [ ( 0.48841481647681 0.78534229250988 0.060356929996968)]}
1663162809, 58, player, destroyed, 27, 11, { [ ( 0.37900779445461) ( -0.11824159184471) ( 0.62642239897974) ( -0.61682611171396) ( 0.11331552860882) ( -0.25761930227849)] [ ( -0.65289139073162 0.92499852783854 -0.45815468413323 0.87396626042904 0.91191426554479 0.75151205334525) ( -0.50403815110102 0.070960445446654 0.79228129675553 -0.68893320903582 -0.16810758287659 -0.29984155766887) ( -0.17189794364974 -0.89417654395877 0.56321352196404 -0.21360861590242 -0.71208051171114 -0.88096601287796)] [ ( 0.48841481647681 0.78534229250988 0.060356929996968)]}
1663162809, 59, player, created, 27, 11, { [ ( 0.29995478893513) ( 0.56408347131829) ( -0.41791858688657) ( -0.18236752576187) ( -0.038239691623775) ( -0.066899147331604)] [ ( -0.59560296752592 -0.12123863924896 0.83784861055614 -0.54390647649362 -0.65412353637406 0.48725153651786) ( -0.16497447679265 0.023832252674179 0.5043369480159 -0.15696147107923 0.92715837902491 -0.44574745323974) ( -0.3145506140932 0.075853097415777 -0.70691107479113 0.1024574474979 -0.22139553700578 -0.049928004276657)] [ ( 0.88228434746614 -0.2599701787039 0.36795497998506)]}
1663162810, 59, player, destroyed, 7, 5, { [ ( 0.29995478893513) ( 0.56408347131829) ( -0.41791858688657) ( -0.18236752576187) ( -0.038239691623775) ( -0.066899147331604)] [ ( -0.59560296752592 -0.12123863924896 0.83784861055614 -0.54390647649362 -0.65412353637406 0.48725153651786) ( -0.16497447679265 0.023832252674179 0.5043369480159 -0.15696147107923 0.92715837902491 -0.44574745323974) ( -0.3145506140932 0.075853097415777 -0.70691107479113 0.1024574474979 -0.22139553700578 -0.049928004276657)] [ ( 0.88228434746614 -0.2599701787039 0.36795497998506)]}
1663162810, 60, player, created, 7, 5, { [ ( 0.037768227847113) ( -0.73756297563389) ( -0.78126604831231) ( -0.83362010233778) ( 0.55028554338518) ( 0.68215641580483)] [ ( 0.741025950371 -0.87145631366882 0.31805797008905 0.98537463580785 0.96277763042381 0.2576191737813) ( -0.49078858029871 0.95277866140309 0.8916628896926 0.10471085828904 0.4781625616683 -0.25558446774365) ( 0.23910205326105 0.73813503708205 -0.857534367449 0.71930812471542 0.14233458468897 -0.10982616239075)] [ ( 0.26610909314701 0.38656862941653 0.79473536433392)]}
1663162810, 60, player, destroyed, 7, 10, { [ ( 0.037768227847113) ( -0.73756297563389) ( -0.78126604831231) ( -0.83362010233778) ( 0.55028554338518) ( 0.68215641580483)] [ ( 0.741025950371 -0.87145631366882 0.31805797008905 0.98537463580785 0.96277763042381 0.2576191737813) ( -0.49078858029871 0.95277866140309 0.8916628896926 0.10471085828904 0.4781625616683 -0.25558446774365) ( 0.23910205326105 0.73813503708205 -0.857534367449 0.71930812471542 0.14233458468897 -0.10982616239075)] [ ( 0.26610909314701 0.38656862941653 0.79473536433392)]}
1663162810, 61, player, created, 7, 10, { [ ( -0.47155223697181) ( -0.92624801888285) ( -0.099174382797728) ( 0.84839525701972) ( 0.23418796793638) ( -0.72200496715429)] [ ( -0.031826304998641 -0.4010952070247 -0.5096497232365 0.42641274438042 -0.18630511683952 -0.0050717915468117) ( 0.1441580477346 -0.080749612524393 0.38455831151674 -0.64392101316078 0.66219199166968 -0.050261656554237) ( -0.11332617152987 0.32689303380915 0.91556748560386 0.12042703459908 0.52125940754135 -0.56412625535435)] [ ( -0.14441298155163 -0.64059927176011 -0.16841979676933)]}
1663162810, 61, player, destroyed, 7, 10, { [ ( -0.47155223697181) ( -0.92624801888285) ( -0.099174382797728) ( 0.84839525701972) ( 0.23418796793638) ( -0.72200496715429)] [ ( -0.031826304998641 -0.4010952070247 -0.5096497232365 0.42641274438042 -0.18630511683952 -0.0050717915468117) ( 0.1441580477346 -0.080749612524393 0.38455831151674 -0.64392101316078 0.66219199166968 -0.050261656554237) ( -0.11332617152987 0.32689303380915 0.91556748560386 0.12042703459908 0.52125940754135 -0.56412625535435)] [ ( -0.14441298155163 -0.64059927176011 -0.16841979676933)]}
1663162810, 62, player, created, 7, 10, { [ ( -0.15299692100731) ( 0.37770104330483) ( -0.046108066289499) ( 0.96959908476825) ( -0.58332834611781) ( -0.52765979065449)] [ ( -0.88168721500278 -0.8033985965201 -0.44823623907554 -0.21041061666596 0.49743364778506 0.93048743742934) ( -0.9127806881466 -0.726854983702 -0.69624334123376 0.97317836333284 0.12171281816138 -0.51464102243473) ( -0.87626072628195 0.80261709669611 -0.31207304774976 -0.75178800415992 0.72697051577431 -0.55203347176401)] [ ( -0.93471571191082 -0.061364933122716 -0.062693502135108)]}
1663162812, 62, player, destroyed, 2, 12, { [ ( -0.15299692100731) ( 0.37770104330483) ( -0.046108066289499) ( 0.96959908476825) ( -0.58332834611781) ( -0.52765979065449)] [ ( -0.88168721500278 -0.8033985965201 -0.44823623907554 -0.21041061666596 0.49743364778506 0.93048743742934) ( -0.9127806881466 -0.726854983702 -0.69624334123376 0.97317836333284 0.12171281816138 -0.51464102243473) ( -0.87626072628195 0.80261709669611 -0.31207304774976 -0.75178800415992 0.72697051577431 -0.55203347176401)] [ ( -0.93471571191082 -0.061364933122716 -0.062693502135108)]}
1663162812, 63, player, created, 2, 12, { [ ( 0.79244221992976) ( -0.78593731826436) ( 0.65433865873538) ( -0.63009387179705) ( 0.22971458098218) ( -0.13936107082898)] [ ( -0.58499490716995 0.48169285291083 0.65900872917524 0.36583779842569 -0.11921971781791 -0.70566656770953) ( -0.98638828199713 0.5980789325983 0.59993606523052 0.50924060932927 0.25253769381083 -0.91245456027102) ( 0.57889215157975 0.80130197570028 -0.97086046971366 -0.31330945305638 0.1938405497361 -0.29043969331983)] [ ( -0.30037476808751 0.15245446937477 -0.53846309209108)]}
1663162812, 63, player, destroyed, 2, 12, { [ ( 0.79244221992976) ( -0.78593731826436) ( 0.65433865873538) ( -0.63009387179705) ( 0.22971458098218) ( -0.13936107082898)] [ ( -0.58499490716995 0.48169285291083 0.65900872917524 0.36583779842569 -0.11921971781791 -0.70566656770953) ( -0.98638828199713 0.5980789325983 0.59993606523052 0.50924060932927 0.25253769381083 -0.91245456027102) ( 0.57889215157975 0.80130197570028 -0.97086046971366 -0.31330945305638 0.1938405497361 -0.29043969331983)] [ ( -0.30037476808751 0.15245446937477 -0.53846309209108)]}
1663162812, 64, player, created, 2, 12, { [ ( 0.67536329786556) ( -0.27412396672434) ( -0.096681548502603) ( -0.61683942516385) ( 0.12630118725372) ( 0.96855711231636)] [ ( -0.5295682145125 -0.32600590603453 -0.60633104267968 0.98407643423334 0.77184623854626 -0.83147880523893) ( -0.092343368867764 0.56713793592561 0.80092501294916 -0.42373819959616 0.86690954251617 0.21891332893111) ( -0.34344593661564 -0.10129385452442 0.51725139750489 0.9755387929752 0.3141227609568 -0.9827945134273)] [ ( 0.7222980484161 0.6649844748457 0.97903364199004)]}
1663162812, 64, player, destroyed, 10, 13, { [ ( 0.67536329786556) ( -0.27412396672434) ( -0.096681548502603) ( -0.61683942516385) ( 0.12630118725372) ( 0.96855711231636)] [ ( -0.5295682145125 -0.32600590603453 -0.60633104267968 0.98407643423334 0.77184623854626 -0.83147880523893) ( -0.092343368867764 0.56713793592561 0.80092501294916 -0.42373819959616 0.86690954251617 0.21891332893111) ( -0.34344593661564 -0.10129385452442 0.51725139750489 0.9755387929752 0.3141227609568 -0.9827945134273)] [ ( 0.7222980484161 0.6649844748457 0.97903364199004)]}
1663162812, 65, player, created, 10, 13, { [ ( -0.96367353078284) ( 0.28861588376387) ( 0.55821984171639) ( -0.092324154108216) ( 0.59123840168107) ( 0.89695124544195)] [ ( -0.17571672244576 0.49356166712483 0.39216100240891 -0.82298453542282 -0.83763625127474 0.05839190717388) ( 0.30152158051646 0.25614882239061 -0.068210167860165 0.66715090531869 -0.5257234452067 0.78100572318678) ( -0.48199009139362 -0.40509479853034 -0.94901596947693 -0.056495639925155 0.91316017062694 -0.3903960282545)] [ ( 0.063254007950232 0.40590729245905 0.22967834010593)]}
1663162814, 14, ghost, destroyed, 22, 5, 
1663162814, 66, ghost, created, 22, 5, 
1663162815, 5, ghost, destroyed, 22, 5, 
1663162815, 67, ghost, created, 22, 5, 
1663162815, 68, pill, created, 22, 4, 
1663162816, 65, player, destroyed, 22, 12, { [ ( -0.96367353078284) ( 0.28861588376387) ( 0.55821984171639) ( -0.092324154108216) ( 0.59123840168107) ( 0.89695124544195)] [ ( -0.17571672244576 0.49356166712483 0.39216100240891 -0.82298453542282 -0.83763625127474 0.05839190717388) ( 0.30152158051646 0.25614882239061 -0.068210167860165 0.66715090531869 -0.5257234452067 0.78100572318678) ( -0.48199009139362 -0.40509479853034 -0.94901596947693 -0.056495639925155 0.91316017062694 -0.3903960282545)] [ ( 0.063254007950232 0.40590729245905 0.22967834010593)]}
1663162816, 69, player, created, 22, 12, { [ ( 0.26329611911903) ( 0.51984295017848) ( -0.091522254139565) ( -0.031059562264826) ( -0.64797692128641) ( 0.55514420362062)] [ ( 0.36993486441547 0.96774735625152 -0.96670809236805 0.62999072970645 -0.21086375388911 0.42035905876689) ( 0.55450797629146 0.063655036489394 -0.32422595021259 0.90691739086038 -0.48568371494021 0.85487525205173) ( -0.25295771679333 -0.69732744832656 -0.91101227374351 -0.83100586946013 0.6522616803208 -0.65849759136179)] [ ( -0.074342900673701 0.17868542093188 -0.3138903891705)]}
1663162823, 69, player, destroyed, 16, 6, { [ ( 0.26329611911903) ( 0.51984295017848) ( -0.091522254139565) ( -0.031059562264826) ( -0.64797692128641) ( 0.55514420362062)] [ ( 0.36993486441547 0.96774735625152 -0.96670809236805 0.62999072970645 -0.21086375388911 0.42035905876689) ( 0.55450797629146 0.063655036489394 -0.32422595021259 0.90691739086038 -0.48568371494021 0.85487525205173) ( -0.25295771679333 -0.69732744832656 -0.91101227374351 -0.83100586946013 0.6522616803208 -0.65849759136179)] [ ( -0.074342900673701 0.17868542093188 -0.3138903891705)]}
1663162823, 70, player, created, 16, 6, { [ ( 0.56501453951163) ( -0.027022532994674) ( -0.55206803724428) ( -0.64754325345362) ( 0.31262198481961) ( 0.32056165061775)] [ ( 0.12322856470604 -0.32057887273912 -0.74156620056439 0.60945316441245 0.20928082026611 -0.60528368986548) ( 0.78686624319198 0.83654060753927 0.92808981248865 -0.65883205917532 -0.32829553461398 0.78911677983185) ( 0.47971630038398 -0.62159063352347 -0.46154484420006 0.003895386280014 -0.98517304745309 -0.50502787000051)] [ ( 0.240912105857 0.159697240018 -0.82991481056148)]}
1663162823, 70, player, destroyed, 7, 6, { [ ( 0.56501453951163) ( -0.027022532994674) ( -0.55206803724428) ( -0.64754325345362) ( 0.31262198481961) ( 0.32056165061775)] [ ( 0.12322856470604 -0.32057887273912 -0.74156620056439 0.60945316441245 0.20928082026611 -0.60528368986548) ( 0.78686624319198 0.83654060753927 0.92808981248865 -0.65883205917532 -0.32829553461398 0.78911677983185) ( 0.47971630038398 -0.62159063352347 -0.46154484420006 0.003895386280014 -0.98517304745309 -0.50502787000051)] [ ( 0.240912105857 0.159697240018 -0.82991481056148)]}
1663162823, 71, player, created, 7, 6, { [ ( 0.23172386288858) ( 0.37969311271301) ( -0.086827158395965) ( 0.35355950979991) ( 0.27364453788564) ( -0.96848568558162)] [ ( 0.54720189638298 -0.45709739129277 -0.21909434344964 0.71908580013133 0.16632113615799 -0.45894150861678) ( 0.15532502402987 -0.99186488339982 0.71544533429439 -0.94811046723071 -0.99044237615236 -0.90020826995679) ( -0.12713608827942 -0.20262290773746 -0.85078344124122 -0.31157556922247 -0.47430715924771 0.41661713307826)] [ ( -0.90720290187612 -0.20495017037546 -0.74502761294903)]}
1663162824, 71, player, destroyed, 27, 11, { [ ( 0.23172386288858) ( 0.37969311271301) ( -0.086827158395965) ( 0.35355950979991) ( 0.27364453788564) ( -0.96848568558162)] [ ( 0.54720189638298 -0.45709739129277 -0.21909434344964 0.71908580013133 0.16632113615799 -0.45894150861678) ( 0.15532502402987 -0.99186488339982 0.71544533429439 -0.94811046723071 -0.99044237615236 -0.90020826995679) ( -0.12713608827942 -0.20262290773746 -0.85078344124122 -0.31157556922247 -0.47430715924771 0.41661713307826)] [ ( -0.90720290187612 -0.20495017037546 -0.74502761294903)]}
1663162824, 72, player, created, 27, 11, { [ ( 0.08303968416889) ( 0.024912711589068) ( 0.34305412524643) ( 0.27322386062367) ( 0.95227304331268) ( 0.26667624982002)] [ ( 0.52938945702278 -0.29501570208033 0.35389134918122 -0.3683718790682 0.43397237071317 -0.77794578336248) ( -0.53691107064075 -0.63084002393883 -0.97992232039267 0.39383766472296 -0.1821318941702 -0.12258018423048) ( -0.80325062935639 0.34441316345112 -0.54511933193923 -0.61747613960462 -0.47992253931518 -0.32771117033692)] [ ( -0.17458112179205 0.40181259348243 0.81802856564046)]}
1663162825, 72, player, destroyed, 19, 7, { [ ( 0.08303968416889) ( 0.024912711589068) ( 0.34305412524643) ( 0.27322386062367) ( 0.95227304331268) ( 0.26667624982002)] [ ( 0.52938945702278 -0.29501570208033 0.35389134918122 -0.3683718790682 0.43397237071317 -0.77794578336248) ( -0.53691107064075 -0.63084002393883 -0.97992232039267 0.39383766472296 -0.1821318941702 -0.12258018423048) ( -0.80325062935639 0.34441316345112 -0.54511933193923 -0.61747613960462 -0.47992253931518 -0.32771117033692)] [ ( -0.17458112179205 0.40181259348243 0.81802856564046)]}
1663162825, 73, player, created, 19, 7, { [ ( 0.2290811807993) ( 0.44544165857146) ( 0.90317584078198) ( -0.047268241149865) ( -0.10429754417505) ( 0.62982990154333)] [ ( 0.50951881329019 0.31650060127815 -0.51631260330801 -0.21496614042926 0.13776356369862 -0.75359404010663) ( -0.51427302499555 0.78969805446183 0.35417008606557 -0.23981357072435 -0.36843406345262 0.86083700536921) ( 0.49306654946457 -0.030064370374957 -0.50732672671468 0.50805162335369 -0.25425953411635 0.38016371859901)] [ ( -0.017189722383051 -0.82718354629434 0.11401331211221)]}
1663162825, 73, player, destroyed, 10, 12, { [ ( 0.2290811807993) ( 0.44544165857146) ( 0.90317584078198) ( -0.047268241149865) ( -0.10429754417505) ( 0.62982990154333)] [ ( 0.50951881329019 0.31650060127815 -0.51631260330801 -0.21496614042926 0.13776356369862 -0.75359404010663) ( -0.51427302499555 0.78969805446183 0.35417008606557 -0.23981357072435 -0.36843406345262 0.86083700536921) ( 0.49306654946457 -0.030064370374957 -0.50732672671468 0.50805162335369 -0.25425953411635 0.38016371859901)] [ ( -0.017189722383051 -0.82718354629434 0.11401331211221)]}
1663162825, 74, player, created, 10, 12, { [ ( 0.21363280812645) ( 0.81430815674742) ( 0.78944630129589) ( -0.31527426826692) ( 0.69433644183701) ( -0.9409143331587)] [ ( 0.16684797995499 0.89845954834222 0.064453810674796 -0.10343797668228 0.31878208801405 -0.64930603967193) ( 0.5507256568187 0.10342062110272 -0.97735195708471 0.84086262625495 -0.1817617524485 -0.12178881935667) ( -0.64170853033903 0.15333035462007 -0.38547875161884 0.0078647474772926 0.17893367566618 0.55585812616174)] [ ( 0.42112214640414 0.91025715289621 -0.52042657055989)]}
1663162826, 74, player, destroyed, 19, 7, { [ ( 0.21363280812645) ( 0.81430815674742) ( 0.78944630129589) ( -0.31527426826692) ( 0.69433644183701) ( -0.9409143331587)] [ ( 0.16684797995499 0.89845954834222 0.064453810674796 -0.10343797668228 0.31878208801405 -0.64930603967193) ( 0.5507256568187 0.10342062110272 -0.97735195708471 0.84086262625495 -0.1817617524485 -0.12178881935667) ( -0.64170853033903 0.15333035462007 -0.38547875161884 0.0078647474772926 0.17893367566618 0.55585812616174)] [ ( 0.42112214640414 0.91025715289621 -0.52042657055989)]}
1663162826, 75, player, created, 19, 7, { [ ( 0.51088647904366) ( -0.1851338122378) ( -0.50195107404171) ( 0.76395027777373) ( -0.78926034862514) ( 0.41840715401936)] [ ( 0.065806944783823 -0.89796938507663 -0.36545679153955 0.60041399298673 0.77103789907775 -0.71902972664931) ( 0.4410628379049 -0.31042569768546 0.46457753719841 -0.05712111249124 -0.49553499543651 0.33742436868117) ( 0.3414671996919 0.78153123813933 0.94475166727712 0.3372816331198 -0.35500430725733 -0.013709396902303)] [ ( 0.49465634922457 0.72434933714651 0.36203238746588)]}
1663162827, 75, player, destroyed, 10, 13, { [ ( 0.51088647904366) ( -0.1851338122378) ( -0.50195107404171) ( 0.76395027777373) ( -0.78926034862514) ( 0.41840715401936)] [ ( 0.065806944783823 -0.89796938507663 -0.36545679153955 0.60041399298673 0.77103789907775 -0.71902972664931) ( 0.4410628379049 -0.31042569768546 0.46457753719841 -0.05712111249124 -0.49553499543651 0.33742436868117) ( 0.3414671996919 0.78153123813933 0.94475166727712 0.3372816331198 -0.35500430725733 -0.013709396902303)] [ ( 0.49465634922457 0.72434933714651 0.36203238746588)]}
1663162827, 76, player, created, 10, 13, { [ ( 0.14790273347738) ( 0.59483630579712) ( 0.95476054718665) ( -0.11144468579326) ( 0.17620462300638) ( 0.055373067593487)] [ ( -0.20783183998729 -0.24580818166133 0.7067144263869 0.94464066159982 0.68057185605681 -0.05229503649617) ( -0.78845352596369 -0.33349396771115 -0.82991464161799 -0.95950589355361 0.1451687823359 0.747308736075) ( 0.59794680615618 0.50898346648105 0.92937357694531 -0.0096266793911823 -0.47594044512765 -0.7613342467906)] [ ( -0.15957905011164 0.96779452145165 -0.34638747152333)]}
1663162831, 76, player, destroyed, 27, 9, { [ ( 0.14790273347738) ( 0.59483630579712) ( 0.95476054718665) ( -0.11144468579326) ( 0.17620462300638) ( 0.055373067593487)] [ ( -0.20783183998729 -0.24580818166133 0.7067144263869 0.94464066159982 0.68057185605681 -0.05229503649617) ( -0.78845352596369 -0.33349396771115 -0.82991464161799 -0.95950589355361 0.1451687823359 0.747308736075) ( 0.59794680615618 0.50898346648105 0.92937357694531 -0.0096266793911823 -0.47594044512765 -0.7613342467906)] [ ( -0.15957905011164 0.96779452145165 -0.34638747152333)]}
1663162831, 77, player, created, 27, 9, { [ ( 0.2008639347746) ( -0.66344504065044) ( -0.31638834087537) ( -0.12853640456482) ( 0.50604023976519) ( -0.0029748620623036)] [ ( -0.055274871105534 0.035688196579217 0.67336385859358 -0.6416032578335 0.55568753013188 0.77456415183705) ( 0.35622549534801 0.48502263089512 -0.85742043271664 -0.83416205031941 -0.72970598001077 0.46154312111511) ( -0.60948814193241 0.98834469401721 -0.035769077604181 0.35554764806385 0.91413345252955 0.51189988135499)] [ ( -0.7128632283096 -0.14581785961714 0.82282302143219)]}
1663162832, 77, player, destroyed, 2, 9, { [ ( 0.2008639347746) ( -0.66344504065044) ( -0.31638834087537) ( -0.12853640456482) ( 0.50604023976519) ( -0.0029748620623036)] [ ( -0.055274871105534 0.035688196579217 0.67336385859358 -0.6416032578335 0.55568753013188 0.77456415183705) ( 0.35622549534801 0.48502263089512 -0.85742043271664 -0.83416205031941 -0.72970598001077 0.46154312111511) ( -0.60948814193241 0.98834469401721 -0.035769077604181 0.35554764806385 0.91413345252955 0.51189988135499)] [ ( -0.7128632283096 -0.14581785961714 0.82282302143219)]}
1663162832, 78, player, created, 2, 9, { [ ( -0.45779372662097) ( -0.35412745738038) ( 0.36811944856985) ( 0.19990225080509) ( -0.27370425816271) ( 0.61141431026415)] [ ( 0.27409745111747 0.40418220255007 0.9660123412295 0.69997778539141 0.9974466094503 0.95541245376147) ( 0.93087593284195 -0.31038887627452 0.95427558705036 0.92255191750714 0.59821707760995 0.62932791601405) ( 0.97712030053274 0.47982489515062 -0.80615631161701 0.67300187178579 -0.24346656450316 -0.28210129796437)] [ ( -0.57583870316267 -0.21993365338987 0.1241382629677)]}
1663162833, 78, player, destroyed, 8, 6, { [ ( -0.45779372662097) ( -0.35412745738038) ( 0.36811944856985) ( 0.19990225080509) ( -0.27370425816271) ( 0.61141431026415)] [ ( 0.27409745111747 0.40418220255007 0.9660123412295 0.69997778539141 0.9974466094503 0.95541245376147) ( 0.93087593284195 -0.31038887627452 0.95427558705036 0.92255191750714 0.59821707760995 0.62932791601405) ( 0.97712030053274 0.47982489515062 -0.80615631161701 0.67300187178579 -0.24346656450316 -0.28210129796437)] [ ( -0.57583870316267 -0.21993365338987 0.1241382629677)]}
1663162833, 79, player, created, 8, 6, { [ ( -0.24377145723606) ( 0.95443412083896) ( 0.26933911066592) ( 0.44885801222622) ( -0.17608644344623) ( 0.0081550054802173)] [ ( 0.29776199876604 0.89943033683429 -0.15279569276735 0.11559295381743 0.56488600384968 -0.69637229033684) ( 0.96185755013703 -0.055354304765425 -0.22173166120532 0.23074839359205 0.86007068592868 0.56132906991099) ( 0.34787508488389 -0.81524438169729 -0.45845113155398 0.62999205806979 -0.096485097826099 -0.66726883393762)] [ ( 0.34280790628646 -0.35604048061123 -0.26010303343102)]}
1663162834, 66, ghost, destroyed, 18, 12, 
1663162834, 80, ghost, created, 18, 12, 
1663162836, 67, ghost, destroyed, 20, 13, 
1663162836, 81, ghost, created, 20, 13, 
1663162836, 82, pill, created, 17, 12, 
1663162837, 79, player, destroyed, 19, 13, { [ ( -0.24377145723606) ( 0.95443412083896) ( 0.26933911066592) ( 0.44885801222622) ( -0.17608644344623) ( 0.0081550054802173)] [ ( 0.29776199876604 0.89943033683429 -0.15279569276735 0.11559295381743 0.56488600384968 -0.69637229033684) ( 0.96185755013703 -0.055354304765425 -0.22173166120532 0.23074839359205 0.86007068592868 0.56132906991099) ( 0.34787508488389 -0.81524438169729 -0.45845113155398 0.62999205806979 -0.096485097826099 -0.66726883393762)] [ ( 0.34280790628646 -0.35604048061123 -0.26010303343102)]}
1663162837, 83, player, created, 19, 13, { [ ( 0.071653907768783) ( 0.35626768968729) ( 0.97864817447572) ( 0.80701633363756) ( 0.17645011382582) ( 0.90325510603003)] [ ( 0.98902886782537 -0.58228216088003 0.23870872881384 -0.70214441340018 -0.49143464595048 -0.47177786404029) ( -0.44013934584974 -0.40409527534215 0.16453230038844 -0.091158926377618 0.30408675064086 -0.10505445277667) ( 0.88832106102481 0.18378705114443 -0.29311248993484 -0.84705074029386 -0.58488228750237 -0.93129090363396)] [ ( -0.88676102683283 -0.42341404771563 -0.28861551689286)]}
1663162845, 81, ghost, destroyed, 13, 5, 
1663162845, 84, ghost, created, 13, 5, 
1663162847, 85, pill, created, 9, 2, 
